"ID","type","slug","title","content","excerpt","long_excerpt","short_excerpt","link","featured_image","author","publish_date","date","button","map","address","coordinates","country_image","info"
7358,"project","migori-15","Migori 15","","","","","https://trees.org/project/migori-15/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-15/, Read more, _self","RGXX+M2 Masaba, Kenya, -1.150783, 34.547598, 3, GhIJLa9cb5tp8r8Rca32sBdGQUA, Masaba, Migori County, Kenya, KE","Masaba, Kenya","-1.150783, 34.547598","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 15, Project Type: , Expansion, Started: , 2024"
7357,"project","migori-14","Migori 14","","","","","https://trees.org/project/migori-14/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-14/, Read more, _self","R9CF+25 Suba Kuria, Kenya, -1.179992, 34.372962, 3, GhIJhqqYSj_h8r8RTFMEOL0vQUA, Suba Kuria, Migori County, Kenya, KE","Suba Kuria, Kenya","-1.179992, 34.372962","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 14, Project Type: , Expansion, Started: , 2024"
7356,"project","migori-13","Migori 13","","","","","https://trees.org/project/migori-13/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-13/, Read more, _self","VC8X+V9 Suba Kuria, Kenya, -1.132819, 34.448401, 3, GhIJSpnU0AYg8r8RMT83NGU5QUA, Suba Kuria, Migori County, Kenya, KE","Suba Kuria, Kenya","-1.132819, 34.448401","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 13, Project Type: , Expansion, Started: , 2024"
7355,"project","migori-12","Migori 12","","","","","https://trees.org/project/migori-12/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-12/, Read more, _self","VCWX+G5 Suna, Kenya, -1.103723, 34.447938, 3, GhIJ9nzNctmo8b8RXVFKCFY5QUA, Suna, Migori County, Kenya, KE","Suna, Kenya","-1.103723, 34.447938","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 12, Project Type: , Expansion, Started: , 2024"
7354,"project","migori-11","Migori 11","","","","","https://trees.org/project/migori-11/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-11/, Read more, _self","XGCR+Q8 Migori, Kenya, -1.028038, 34.540824, 3, GhIJVrlQ-ddy8L8RKnKIuDlFQUA, Migori, Migori County, Kenya, KE","Migori, Kenya","-1.028038, 34.540824","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 11, Project Type: , Expansion, Started: , 2024"
7353,"project","migori-10","Migori 10","","","","","https://trees.org/project/migori-10/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-10/, Read more, _self","WG3F+X8 Migori, Kenya, -1.095013, 34.52335, 3, GhIJGR77WSyF8b8RSS7_If1CQUA, Migori, Migori County, Kenya, KE","Migori, Kenya","-1.095013, 34.52335","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 10, Project Type: , Expansion, Started: , 2024"
7352,"project","migori-9","Migori 9","","","","","https://trees.org/project/migori-9/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-9/, Read more, _self","WHH7+W5 Migori, Kenya, -1.070206, 34.562978, 3, GhIJRbqfU5Af8b8RCi_BqQ9IQUA, Migori, Migori County, Kenya, KE","Migori, Kenya","-1.070206, 34.562978","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 9, Project Type: , Expansion, Started: , 2024"
7350,"project","migori-8","Migori 8","","","","","https://trees.org/project/migori-8/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-8/, Read more, _self","XGH5+8R Stelah, Kenya, -1.021672, 34.509516, 3, GhIJldIzvcRY8L8R9WT-0TdBQUA, Stelah, Migori County, Kenya, KE","Stelah, Kenya","-1.021672, 34.509516","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 8, Project Type: , Expansion, Started: , 2024"
7349,"project","migori-7","Migori 7","","","","","https://trees.org/project/migori-7/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-7/, Read more, _self","2G5H+9W Oyani Farm Institute, Kenya, -0.991545, 34.529805, 3, GhIJ7GRwlLy6778R7iB2ptBDQUA, Oyani Farm Institute, Migori County, Kenya, KE","Oyani Farm Institute, Kenya","-0.991545, 34.529805","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 7, Project Type: , Expansion, Started: , 2024"
7348,"project","migori-6","Migori 6","","","","","https://trees.org/project/migori-6/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-6/, Read more, _self","V9MQ+R6 Bondo, Kenya, -1.115391, 34.388046, 3, GhIJNQu0O6TY8b8R-6vHfasxQUA, Bondo, Migori County, Kenya, KE","Bondo, Kenya","-1.115391, 34.388046","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 6, Project Type: , Expansion, Started: , 2023"
7347,"project","migori-5","Migori 5","","","","","https://trees.org/project/migori-5/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-5/, Read more, _self","WHFQ+HC Thimjope, Kenya, -1.07601, 34.58858, 3, GhIJD7QCQ1Y38b8RM4rlllZLQUA, Thimjope, Migori County, Kenya, KE","Thimjope, Kenya","-1.07601, 34.58858","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 5, Project Type: , Expansion, Started: , 2023"
7346,"project","migori-4","Migori 4","","","","","https://trees.org/project/migori-4/","","","13 Feb 2024","2024-02-13","https://trees.org/project/migori-4/, Read more, _self","3C7W+CP Jaleny, Kenya, -0.936485, 34.44678, 3, GhIJ1zkGZK_37b8R4UBIFjA5QUA, Jaleny, Migori County, Kenya, KE","Jaleny, Kenya","-0.936485, 34.44678","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Migori 4, Project Type: , Expansion, Started: , 2023"
7345,"project","kisumu-9","Kisumu 9","","","","","https://trees.org/project/kisumu-9/","","","13 Feb 2024","2024-02-13","https://trees.org/project/kisumu-9/, Read more, _self","MWJ8+FX Pap onditi, Kenya, -0.318821, 34.917409, 3, GhIJA8sRMpBn1L8RLQd6qG11QUA, Pap onditi, Kisumu County, Kenya, KE","Pap onditi, Kenya","-0.318821, 34.917409","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Kisumu 9, Project Type: , Expansion, Started: , 2024"
7344,"project","kisumu-8","Kisumu 8","","","","","https://trees.org/project/kisumu-8/","","","13 Feb 2024","2024-02-13","https://trees.org/project/kisumu-8/, Read more, _self","M2MG+XM Awach, Kenya, -0.315115, 35.026687, 3, GhIJl6jeGtgq1L8ROh3IemqDQUA, Awach, Kisumu County, Kenya, KE","Awach, Kenya","-0.315115, 35.026687","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Kisumu 8, Project Type: , Expansion, Started: , 2024"
7343,"project","kisumu-7","Kisumu 7","","","","","https://trees.org/project/kisumu-7/","","","13 Feb 2024","2024-02-13","https://trees.org/project/kisumu-7/, Read more, _self","PXWW+G9 Awach, Kenya, -0.253679, 34.995936, 3, GhIJoKUr2EY80L8RXHSy1Hp_QUA, Awach, Kisumu County, Kenya, KE","Awach, Kenya","-0.253679, 34.995936","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Kisumu 7, Project Type: , Expansion, Started: , 2024"
7342,"project","kisumu-6","Kisumu 6","","","","","https://trees.org/project/kisumu-6/","","","13 Feb 2024","2024-02-13","https://trees.org/project/kisumu-6/, Read more, _self","Kiboswa Daraja Mbili Road. Nyahera, Kenya, -0.045705, 34.650126, 3, ChIJs0S7hympKhgRfenWwJBs0DE, Kisumu County, Kenya, KE","Kiboswa Daraja Mbili Road. Nyahera, Kenya","-0.045705, 34.650126","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Kisumu 6, Project Type: , Expansion, Started: , 2024"
7341,"project","kisumu-5","Kisumu 5","","","","","https://trees.org/project/kisumu-5/","","","13 Feb 2024","2024-02-13","https://trees.org/project/kisumu-5/, Read more, _self","WJH7+RM Kisumu, Kenya, -0.070482, 34.614135, 3, GhIJdej0vBsLsr8RGyrG-ZtOQUA, Kisumu, Kisumu County, Kenya, KE","Kisumu, Kenya","-0.070482, 34.614135","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Kisumu 5, Project Type: , Expansion, Started: , 2023"
7340,"project","kisumu-4","Kisumu 4","","","","","https://trees.org/project/kisumu-4/","","","13 Feb 2024","2024-02-13","https://trees.org/project/kisumu-4/, Read more, _self","NORTH WEST KISUMU Location MASENO Division KISUMU RURAL Constituency Nyanza, Kenya, -0.030855, 34.619959, 3, ChIJ2_90LiqpKhgR8-F3X3loy4A, Kisumu County, Kenya, KE","NORTH WEST KISUMU Location MASENO Division KISUMU RURAL Constituency Nyanza, Kenya","-0.030855, 34.619959","5757, 5757, kenya, kenya.svg, 4312, https://trees.org/wp-content/uploads/2022/03/kenya.svg, https://trees.org/kenya/, kenya, 1, , , kenya, inherit, 0, 2022-03-31 00:55:49, 2022-03-31 00:55:49, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87, https://trees.org/wp-content/uploads/2022/03/kenya.svg, 73, 87","Project Name: , Kisumu 4, Project Type: , Expansion, Started: , 2023"
7338,"project","village-afforestation-society","Village Afforestation Society","","","","","https://trees.org/project/village-afforestation-society/","","","13 Feb 2024","2024-02-13","https://trees.org/project/village-afforestation-society/, Read more, _self","G549+QV Bugando, Tanzania, -2.4930501, 33.169638, 3, GhIJ9VA2QMTxA8ARVRSvsraVQEA, Bugando, Mwanza Region, Tanzania, TZ","Bugando, Tanzania","-2.4930501, 33.169638","5755, 5755, tanzia, tanzia.svg, 5868, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, https://trees.org/tanzia/, tanzia, 1, , , tanzia, inherit, 0, 2022-03-31 00:52:17, 2022-03-31 00:52:17, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81","Project Name: , Village Afforestation Society, Partner: , Village Afforestation Society, Project Type: , Collaboration, Started: , 2022"
7296,"project","busoga-2","Busoga 2","","","","","https://trees.org/project/busoga-2/","","","8 Feb 2024","2024-02-8","https://trees.org/project/busoga-2/, Read more, _self","Bugiri, Uganda, 0.5671365, 33.7461847, 3, ChIJS4haJDf8fhcRc2dl1uRjxKU, Bugiri, Bugiri, Eastern Region, Uganda, UG","Bugiri, Uganda","0.5671365, 33.7461847","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Busoga 2, Project Type: , Expansion, Started: , 2024"
7295,"project","busoga-1","Busoga 1","","","","","https://trees.org/project/busoga-1/","","","8 Feb 2024","2024-02-8","https://trees.org/project/busoga-1/, Read more, _self","Namayingo, Uganda, -0.3426331, 33.8411288, 3, ChIJ2yjRqkVTfhcR1hHHnCrLo6c, Namayingo, Eastern Region, Uganda, UG","Namayingo, Uganda","-0.3426331, 33.8411288","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Busoga 1, Project Type: , Expansion, Started: , 2024"
7294,"project","mount-elgon-9","Mount Elgon 9","","","","","https://trees.org/project/mount-elgon-9/","","","8 Feb 2024","2024-02-8","https://trees.org/project/mount-elgon-9/, Read more, _self","Tororo, Uganda, 0.6782274, 34.1865669, 3, ChIJRQ1SWT5rfxcRHKUwuxEqdEY, Tororo, Tororo, Eastern Region, Uganda, UG","Tororo, Uganda","0.6782274, 34.1865669","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Mount Elgon 9, Project Type: , Expansion, Started: , 2023"
