"ID","type","slug","title","content","excerpt","long_excerpt","short_excerpt","link","featured_image","author","publish_date","date","button","map","address","coordinates","country_image","info"
7293,"project","mount-elgon-8","Mount Elgon 8","","","","","https://trees.org/project/mount-elgon-8/","","","8 Feb 2024","2024-02-8","https://trees.org/project/mount-elgon-8/, Read more, _self","Namisindwa, Uganda, 0.9054009, 34.3754414, 3, ChIJF_rKZGRafxcRRk9xj7Ekabg, Namisindwa, Eastern Region, Uganda, UG","Namisindwa, Uganda","0.9054009, 34.3754414","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Mount Elgon 8, Project Type: , Expansion, Started: , 2023"
7292,"project","kita-3","Kita 3","","","","","https://trees.org/project/kita-3/","","","8 Feb 2024","2024-02-8","https://trees.org/project/kita-3/, Read more, _self","XP44+5F Dialakoni, Mali, 12.955429, -9.293755, 3, GhIJykxp_S3pKUARrRIsDmeWIsA, Dialakoni, R̩gion de Kayes, Mali, ML","Dialakoni, Mali","12.955429, -9.293755","5758, 5758, mali, mali.svg, 7192, https://trees.org/wp-content/uploads/2022/03/mali.svg, https://trees.org/mali/, mali, 1, , , mali, inherit, 0, 2022-03-31 00:56:06, 2022-03-31 00:56:06, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97","Project Name: , Kita 3, Project Type: , Expansion, Started: , 2024"
7291,"project","kita-2","Kita 2","","","","","https://trees.org/project/kita-2/","","","8 Feb 2024","2024-02-8","https://trees.org/project/kita-2/, Read more, _self","X8VF+7P Nim̩ra, Mali, 12.993154, -9.675722, 3, GhIJfchbrn78KUARHGDmO_hZI8A, Nim̩ra, R̩gion de Kayes, Mali, ML","Nim̩ra, Mali","12.993154, -9.675722","5758, 5758, mali, mali.svg, 7192, https://trees.org/wp-content/uploads/2022/03/mali.svg, https://trees.org/mali/, mali, 1, , , mali, inherit, 0, 2022-03-31 00:56:06, 2022-03-31 00:56:06, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97","Project Name: , Kita 2, Project Type: , Expansion, Started: , 2024"
7290,"project","koulikoro-3","Koulikoro 3","","","","","https://trees.org/project/koulikoro-3/","","","8 Feb 2024","2024-02-8","https://trees.org/project/koulikoro-3/, Read more, _self","GQH7+37 Siradobougou, Mali, 12.527706, -8.236772, 3, GhIJU84Xey8OKUARjzf5LTp5IMA, Siradobougou, R̩gion de Koulikoro, Mali, ML","Siradobougou, Mali","12.527706, -8.236772","5758, 5758, mali, mali.svg, 7192, https://trees.org/wp-content/uploads/2022/03/mali.svg, https://trees.org/mali/, mali, 1, , , mali, inherit, 0, 2022-03-31 00:56:06, 2022-03-31 00:56:06, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97","Project Name: , Koulikoro 3, Project Type: , Expansion, Started: , 2024"
7289,"project","koulikoro-2","Koulikoro 2","","","","","https://trees.org/project/koulikoro-2/","","","8 Feb 2024","2024-02-8","https://trees.org/project/koulikoro-2/, Read more, _self","9JQ6+8W Dyoula Fondo, Mali, 12.388273, -8.387673, 3, GhIJ8db5t8vGKEARnBVRE33GIMA, Dyoula Fondo, R̩gion de Koulikoro, Mali, ML","Dyoula Fondo, Mali","12.388273, -8.387673","5758, 5758, mali, mali.svg, 7192, https://trees.org/wp-content/uploads/2022/03/mali.svg, https://trees.org/mali/, mali, 1, , , mali, inherit, 0, 2022-03-31 00:56:06, 2022-03-31 00:56:06, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97, https://trees.org/wp-content/uploads/2022/03/mali.svg, 103, 97","Project Name: , Koulikoro 2, Project Type: , Expansion, Started: , 2023"
7288,"project","fgf-4-diaoule-association","FGF 4 - Diaoule Association","","","","","https://trees.org/project/fgf-4-diaoule-association/","","","8 Feb 2024","2024-02-8","https://trees.org/project/fgf-4-diaoule-association/, Read more, _self","Diaoul̩, Senegal, 14.366667, -16.216667, 3, ChIJTccWK4bz6Q4RxHMFjDXq2KA, Diaoul̩, Diaoul̩, R̩gion de Fatick, Senegal, SN","Diaoul̩, Senegal","14.366667, -16.216667","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , FGF 4 - Diaoule Association, Project Type: , Collaboration, Started: , 2024"
7287,"project","gpf-2-womens-group-project","GPF 2 - Women's Group Project","","","","","https://trees.org/project/gpf-2-womens-group-project/","","","8 Feb 2024","2024-02-8","https://trees.org/project/gpf-2-womens-group-project/, Read more, _self","Neteboulou, Senegal, 13.5779947, -13.7854039, 3, ChIJmWgJPavD7w4RGLplaU-jonc, Neteboulou, Neteboulou, Tambacounda Region, Senegal, SN","Neteboulou, Senegal","13.5779947, -13.7854039","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , GPF 2 - Women's Group Project, Project Type: , Expansion, Started: , 2024"
7286,"project","gpf-1-womens-group-project","GPF 1 - Women's Group Project","","","","","https://trees.org/project/gpf-1-womens-group-project/","","","8 Feb 2024","2024-02-8","https://trees.org/project/gpf-1-womens-group-project/, Read more, _self","Koussanar, Senegal, 13.8641492, -14.0819419, 3, ChIJ_7WtJbGy7w4R279X3xxmgIw, Koussanar, Koussanar, Tambacounda Region, Senegal, SN","Koussanar, Senegal","13.8641492, -14.0819419","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , GPF 1 - Women's Group Project, Project Type: , Expansion, Started: , 2024"
7285,"project","tambacounda-5","Tambacounda 5","","","","","https://trees.org/project/tambacounda-5/","","","8 Feb 2024","2024-02-8","https://trees.org/project/tambacounda-5/, Read more, _self","Dialakoto, Senegal, 13.3154549, -13.2865504, 3, ChIJNWjNRpEO8A4RXt-IuKF4kI4, Dialakoto, Dialakoto, Tambacounda Region, Senegal, SN","Dialakoto, Senegal","13.3154549, -13.2865504","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , Tambacounda 5, Project Type: , Expansion, Started: , 2024"
7284,"project","tambacounda-4","Tambacounda 4","","","","","https://trees.org/project/tambacounda-4/","","","8 Feb 2024","2024-02-8","https://trees.org/project/tambacounda-4/, Read more, _self","Gouloumbou, Senegal, 13.5830059, -13.6956149, 3, ChIJ1ZsGW-Pc7w4R79wg_yxiI3o, Gouloumbou, Gouloumbou, Tambacounda Region, Senegal, SN","Gouloumbou, Senegal","13.5830059, -13.6956149","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , Tambacounda 4, Project Type: , Expansion, Started: , 2024"
7283,"project","tambacounda-3","Tambacounda 3","","","","","https://trees.org/project/tambacounda-3/","","","8 Feb 2024","2024-02-8","https://trees.org/project/tambacounda-3/, Read more, _self","Ndoga Babacar, Doga, Senegal, 13.7314868, -13.9661595, 3, ChIJSTZ0HgC37w4RIKwiNbzLmT4, Ndoga Babacar, Doga, R̩gion de Tambacounda, Senegal, SN","Doga, Senegal","13.7314868, -13.9661595","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , Tambacounda 3, Project Type: , Expansion, Started: , 2024"
7279,"project","tambacounda-2","Tambacounda 2","","","","","https://trees.org/project/tambacounda-2/","","","7 Feb 2024","2024-02-7","https://trees.org/project/tambacounda-2/, Read more, _self","Bamba Tialene, Senegal, 13.8082039, -14.6182805, 3, ChIJbcYJfK4e7w4RpA9Lb4VxqNQ, Bamba Tialene, R̩gion de Tambacounda, Senegal, SN","Bamba Tialene, Senegal","13.8082039, -14.6182805","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , Tambacounda 2, Project Type: , Expansion, Started: , 2024"
7277,"project","tambacounda-1","Tambacounda 1","","","","","https://trees.org/project/tambacounda-1/","","","7 Feb 2024","2024-02-7","https://trees.org/project/tambacounda-1/, Read more, _self","Lour Escale, Senegal, 14.226418, -14.7408651, 3, ChIJDf0Mwoi87g4R9z5hgy3ffSs, Lour Escale, R̩gion de Kaffrine, Senegal, SN","Lour Escale, Senegal","14.226418, -14.7408651","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , Tambacounda 1, Project Type: , Expansion, Started: , 2024"
5938,"project","kedougou-1-pif-3","Kedougou 1 - PIF 3","","","","","https://trees.org/project/kedougou-1-pif-3/","","","4 Apr 2022","2022-04-4","https://trees.org/project/kedougou-1-pif-3/, Read more, _self","Kedougou, Senegal, 12.5604607, -12.1747077, 3, ChIJiQd_j5Ys-g4R0Lrjcf8HoBE, Kedougou, Kedougou, K̩dougou Region, Senegal, SN","Kedougou, Senegal","12.5604607, -12.1747077","5754, 5754, senegal, senegal.svg, 6027, https://trees.org/wp-content/uploads/2022/03/senegal.svg, https://trees.org/senegal/, senegal, 1, , , senegal, inherit, 0, 2022-03-31 00:51:56, 2022-03-31 00:51:56, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78, https://trees.org/wp-content/uploads/2022/03/senegal.svg, 91, 78","Project Name: , Kedougou 1 - PIF 3, Number of trees planted: , 480,000, Project Type: , Replication - Plant it Forward, Started: , 2021"
5910,"project","land-and-environmental-rights-watch-africa","Land and Environmental Rights Watch Africa","","","","","https://trees.org/project/land-and-environmental-rights-watch-africa/","","","1 Apr 2022","2022-04-1","https://trees.org/project/land-and-environmental-rights-watch-africa/, Read more, _self","M2X3+8H Mulanda, Uganda, 0.698287658, 34.00398412, 3, GhIJsV5Wcl9Y5j8RHJoNjYIAQUA, Mulanda, Mkoa wa Mashariki, Uganda, UG","Mulanda, Uganda","0.698287658, 34.00398412","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Land and Environmental Rights Watch Africa, Number of trees planted: , 741,000, Partner: , Land and Environmental Rights Watch Africa, Project Type: , Collaboration, Started: , 2021"
5908,"project","amigos-worldwide-ltd","Amigos Worldwide Ltd","","","","","https://trees.org/project/amigos-worldwide-ltd/","","","1 Apr 2022","2022-04-1","https://trees.org/project/amigos-worldwide-ltd/, Read more, _self","VFV9+V4 Namugongo, Uganda, 0.894709546, 33.46775579, 3, GhIJ1XQ90XWh7D8R1cELbN-7QEA, Namugongo, Mkoa wa Mashariki, Uganda, UG","Namugongo, Uganda","0.894709546, 33.46775579","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Amigos Worldwide Ltd, Number of trees planted: , 3,600, Partner: , Amigos Worldwide Ltd, Project Type: , Collaboration, Started: , 2021"
5907,"project","bushika-integrated-area-cooperative-enterprise-limited","Bushika Integrated Area Cooperative Enterprise Limited","","","","","https://trees.org/project/bushika-integrated-area-cooperative-enterprise-limited/","","","1 Apr 2022","2022-04-1","https://trees.org/project/bushika-integrated-area-cooperative-enterprise-limited/, Read more, _self","29V4+Q7W, Bushika, Uganda, 1.04398552, 34.3569429, 3, ChIJA0k3f76teBcREbqP3XlBSAY, Bushika, Eastern Region, Uganda, UG","Bushika, Uganda","1.04398552, 34.3569429","5756, 5756, uganda, uganda.svg, 2747, https://trees.org/wp-content/uploads/2022/03/uganda.svg, https://trees.org/uganda/, uganda, 1, , , uganda, inherit, 0, 2022-03-31 00:55:35, 2022-03-31 00:55:35, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85, https://trees.org/wp-content/uploads/2022/03/uganda.svg, 80, 85","Project Name: , Bushika Integrated Area Cooperative Enterprise Limited, Number of trees planted: , 633,000, Partner: , Bushika Integrated Area Cooperative Enterprise Limited , Project Type: , Collaboration, Started: , 2021"
5887,"project","life-securing-relief-services","Life Securing & Relief Services","","","","","https://trees.org/project/life-securing-relief-services/","","","1 Apr 2022","2022-04-1","https://trees.org/project/life-securing-relief-services/, Read more, _self","5HGH+JJ Kahama, Tanzania, -3.823382, 32.579028, 3, GhIJq-tQTUmWDsAR8bvplh1KQEA, Kahama, Shinyanga Region, Tanzania, TZ","Kahama, Tanzania","-3.823382, 32.579028","5755, 5755, tanzia, tanzia.svg, 5868, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, https://trees.org/tanzia/, tanzia, 1, , , tanzia, inherit, 0, 2022-03-31 00:52:17, 2022-03-31 00:52:17, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81","Project Name: , Life Securing & Relief Services, Number of trees planted: , 140,000, Partner: , Life Securing & Relief Services, Project Type: , Collaboration, Started: , 2021"
5884,"project","twitange-environmental-group","Twitange Environmental Group","","","","","https://trees.org/project/twitange-environmental-group/","","","1 Apr 2022","2022-04-1","https://trees.org/project/twitange-environmental-group/, Read more, _self","2HX7+CR Tanangozi, Tanzania, -7.951391, 35.564592, 3, GhIJvtU6cTnOH8ARp8r3jETIQUA, Tanangozi, Iringa Region, Tanzania, TZ","Tanangozi, Tanzania","-7.951391, 35.564592","5755, 5755, tanzia, tanzia.svg, 5868, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, https://trees.org/tanzia/, tanzia, 1, , , tanzia, inherit, 0, 2022-03-31 00:52:17, 2022-03-31 00:52:17, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81","Project Name: , Twitange Environmental Group, Number of trees planted: , 78,000, Partner: , Twitange Environmental Group, Project Type: , Collaboration, Started: , 2021"
5883,"project","women-against-poverty","Women Against Poverty","","","","","https://trees.org/project/women-against-poverty/","","","1 Apr 2022","2022-04-1","https://trees.org/project/women-against-poverty/, Read more, _self","34MP+8P Dar es Salaam, Tanzania, -6.916749, 39.136823, 3, GhIJFJD2P8CqG8ARmSuDaoORQ0A, Dar es Salaam, DSM, Dar es Salam, Tanzania, TZ","Dar es Salaam, Tanzania","-6.916749, 39.136823","5755, 5755, tanzia, tanzia.svg, 5868, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, https://trees.org/tanzia/, tanzia, 1, , , tanzia, inherit, 0, 2022-03-31 00:52:17, 2022-03-31 00:52:17, 0, image/svg+xml, image, svg+xml, https://trees.org/wp-includes/images/media/default.png, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81, https://trees.org/wp-content/uploads/2022/03/tanzia.svg, 80, 81","Project Name: , Women Against Poverty, Number of trees planted: , 107,000, Partner: , Women Against Poverty, Project Type: , Collaboration, Started: , 2021"
